COMPET,VAR_0001_SITUACAO,CO_GRUPO_E_CARGO,NO_CARGO,SG_ESCOLARIDADE_CARGO,CO_CLASSE,PDMATRIZ,CO_PADRAO,NC,PADRAO,PERCENT_IQ,QTD_SERV
202402,INST_PENSAO,701216,TECNICO EM ARQUIVO,NI,D,P26,110,1,10,,1
202402,INST_PENSAO,701216,TECNICO EM ARQUIVO,NI,D,P28,112,1,12,,2
202402,INST_PENSAO,701216,TECNICO EM ARQUIVO,NI,D,P30,114,1,14,,3
202402,INST_PENSAO,701216,TECNICO EM ARQUIVO,NI,D,P31,115,1,15,,1
202402,INST_PENSAO,701216,TECNICO EM ARQUIVO,NI,D,P32,116,1,16,,5
202402,INST_PENSAO,701216,TECNICO EM ARQUIVO,NI,D,P32,215,2,15,,1
202402,INST_PENSAO,701216,TECNICO EM ARQUIVO,NI,D,P34,316,3,16,,1
202402,INST_PENSAO,701216,TECNICO EM ARQUIVO,NI,D,P34,316,3,16,25,1
202402,INST_PENSAO,701216,TECNICO EM ARQUIVO,NI,D,P25,406,4,6,,1
202402,INST_PENSAO,701216,TECNICO EM ARQUIVO,NI,D,P35,416,4,16,,2
202402,INST_PENSAO,701216,TECNICO EM ARQUIVO,NI,D,P35,416,4,16,25,1
202402,ATIVO,701217,TECNICO EM ARTES GRAFICAS,NI,D,P19,103,1,3,25,1
202402,APOSENTADO,701217,TECNICO EM ARTES GRAFICAS,NI,D,P20,104,1,4,,1
202402,ATIVO,701217,TECNICO EM ARTES GRAFICAS,NI,D,P20,302,3,2,52,1
202402,ATIVO,701217,TECNICO EM ARTES GRAFICAS,NI,D,P21,105,1,5,25,1
202402,ATIVO,701217,TECNICO EM ARTES GRAFICAS,NI,D,P21,105,1,5,52,1
202402,ATIVO,701217,TECNICO EM ARTES GRAFICAS,NI,D,P21,204,2,4,20,1
202402,ATIVO,701217,TECNICO EM ARTES GRAFICAS,NI,D,P21,204,2,4,30,2
202402,ATIVO,701217,TECNICO EM ARTES GRAFICAS,NI,D,P21,204,2,4,52,1
202402,ATIVO,701217,TECNICO EM ARTES GRAFICAS,NI,D,P21,303,3,3,,2
202402,ATIVO,701217,TECNICO EM ARTES GRAFICAS,NI,D,P21,303,3,3,30,5
202402,APOSENTADO,701217,TECNICO EM ARTES GRAFICAS,NI,D,P22,106,1,6,,2
202402,ATIVO,701217,TECNICO EM ARTES GRAFICAS,NI,D,P22,106,1,6,,1
202402,ATIVO,701217,TECNICO EM ARTES GRAFICAS,NI,D,P22,106,1,6,30,1
202402,ATIVO,701217,TECNICO EM ARTES GRAFICAS,NI,D,P22,106,1,6,52,1
202402,ATIVO,701217,TECNICO EM ARTES GRAFICAS,NI,D,P22,304,3,4,25,1
202402,ATIVO,701217,TECNICO EM ARTES GRAFICAS,NI,D,P22,304,3,4,30,3
202402,ATIVO,701217,TECNICO EM ARTES GRAFICAS,NI,D,P22,304,3,4,52,1
202402,APOSENTADO,701217,TECNICO EM ARTES GRAFICAS,NI,D,P23,107,1,7,,3
202402,ATIVO,701217,TECNICO EM ARTES GRAFICAS,NI,D,P23,107,1,7,25,1
202402,ATIVO,701217,TECNICO EM ARTES GRAFICAS,NI,D,P23,305,3,5,25,2
202402,ATIVO,701217,TECNICO EM ARTES GRAFICAS,NI,D,P23,305,3,5,30,2
202402,ATIVO,701217,TECNICO EM ARTES GRAFICAS,NI,D,P23,404,4,4,30,7
202402,ATIVO,701217,TECNICO EM ARTES GRAFICAS,NI,D,P23,404,4,4,52,2
202402,APOSENTADO,701217,TECNICO EM ARTES GRAFICAS,NI,D,P24,108,1,8,,2
202402,ATIVO,701217,TECNICO EM ARTES GRAFICAS,NI,D,P24,108,1,8,30,1
202402,ATIVO,701217,TECNICO EM ARTES GRAFICAS,NI,D,P24,207,2,7,30,1
202402,ATIVO,701217,TECNICO EM ARTES GRAFICAS,NI,D,P24,306,3,6,,1
202402,ATIVO,701217,TECNICO EM ARTES GRAFICAS,NI,D,P24,306,3,6,25,3
202402,ATIVO,701217,TECNICO EM ARTES GRAFICAS,NI,D,P24,306,3,6,52,1
202402,ATIVO,701217,TECNICO EM ARTES GRAFICAS,NI,D,P24,405,4,5,,3
202402,ATIVO,701217,TECNICO EM ARTES GRAFICAS,NI,D,P24,405,4,5,25,1
202402,ATIVO,701217,TECNICO EM ARTES GRAFICAS,NI,D,P24,405,4,5,30,5
202402,ATIVO,701217,TECNICO EM ARTES GRAFICAS,NI,D,P24,405,4,5,35,1
202402,ATIVO,701217,TECNICO EM ARTES GRAFICAS,NI,D,P24,405,4,5,52,2
202402,APOSENTADO,701217,TECNICO EM ARTES GRAFICAS,NI,D,P25,109,1,9,,2
202402,ATIVO,701217,TECNICO EM ARTES GRAFICAS,NI,D,P25,208,2,8,25,1
202402,ATIVO,701217,TECNICO EM ARTES GRAFICAS,NI,D,P25,307,3,7,25,1
202402,ATIVO,701217,TECNICO EM ARTES GRAFICAS,NI,D,P25,406,4,6,,1
202402,ATIVO,701217,TECNICO EM ARTES GRAFICAS,NI,D,P25,406,4,6,25,3
202402,ATIVO,701217,TECNICO EM ARTES GRAFICAS,NI,D,P25,406,4,6,30,10
202402,ATIVO,701217,TECNICO EM ARTES GRAFICAS,NI,D,P25,406,4,6,52,2
202402,APOSENTADO,701217,TECNICO EM ARTES GRAFICAS,NI,D,P26,110,1,10,,2
202402,APOSENTADO,701217,TECNICO EM ARTES GRAFICAS,NI,D,P26,110,1,10,25,1
202402,ATIVO,701217,TECNICO EM ARTES GRAFICAS,NI,D,P26,110,1,10,25,1
202402,ATIVO,701217,TECNICO EM ARTES GRAFICAS,NI,D,P26,308,3,8,30,1
202402,ATIVO,701217,TECNICO EM ARTES GRAFICAS,NI,D,P26,407,4,7,,2
202402,ATIVO,701217,TECNICO EM ARTES GRAFICAS,NI,D,P26,407,4,7,25,2
202402,ATIVO,701217,TECNICO EM ARTES GRAFICAS,NI,D,P26,407,4,7,30,13
202402,ATIVO,701217,TECNICO EM ARTES GRAFICAS,NI,D,P26,407,4,7,52,4
202402,ATIVO,701217,TECNICO EM ARTES GRAFICAS,NI,D,P26,407,4,7,75,1
202402,APOSENTADO,701217,TECNICO EM ARTES GRAFICAS,NI,D,P27,111,1,11,,7
202402,ATIVO,701217,TECNICO EM ARTES GRAFICAS,NI,D,P27,309,3,9,30,1
202402,ATIVO,701217,TECNICO EM ARTES GRAFICAS,NI,D,P27,408,4,8,,1
202402,ATIVO,701217,TECNICO EM ARTES GRAFICAS,NI,D,P27,408,4,8,30,1
202402,ATIVO,701217,TECNICO EM ARTES GRAFICAS,NI,D,P27,408,4,8,52,7
202402,APOSENTADO,701217,TECNICO EM ARTES GRAFICAS,NI,D,P28,112,1,12,,5
202402,APOSENTADO,701217,TECNICO EM ARTES GRAFICAS,NI,D,P28,112,1,12,25,1
202402,APOSENTADO,701217,TECNICO EM ARTES GRAFICAS,NI,D,P28,211,2,11,25,1
202402,ATIVO,701217,TECNICO EM ARTES GRAFICAS,NI,D,P28,211,2,11,,1
202402,ATIVO,701217,TECNICO EM ARTES GRAFICAS,NI,D,P28,409,4,9,25,2
202402,ATIVO,701217,TECNICO EM ARTES GRAFICAS,NI,D,P28,409,4,9,30,1
202402,APOSENTADO,701217,TECNICO EM ARTES GRAFICAS,NI,D,P29,113,1,13,,8
202402,ATIVO,701217,TECNICO EM ARTES GRAFICAS,NI,D,P29,311,3,11,25,1
202402,APOSENTADO,701217,TECNICO EM ARTES GRAFICAS,NI,D,P29,410,4,10,,1
202402,ATIVO,701217,TECNICO EM ARTES GRAFICAS,NI,D,P29,410,4,10,,2
202402,ATIVO,701217,TECNICO EM ARTES GRAFICAS,NI,D,P29,410,4,10,25,3
202402,ATIVO,701217,TECNICO EM ARTES GRAFICAS,NI,D,P29,410,4,10,30,1
202402,APOSENTADO,701217,TECNICO EM ARTES GRAFICAS,NI,D,P30,114,1,14,,7
202402,APOSENTADO,701217,TECNICO EM ARTES GRAFICAS,NI,D,P30,213,2,13,,2
202402,APOSENTADO,701217,TECNICO EM ARTES GRAFICAS,NI,D,P30,312,3,12,,2
202402,APOSENTADO,701217,TECNICO EM ARTES GRAFICAS,NI,D,P30,411,4,11,,1
202402,APOSENTADO,701217,TECNICO EM ARTES GRAFICAS,NI,D,P31,115,1,15,,9
202402,APOSENTADO,701217,TECNICO EM ARTES GRAFICAS,NI,D,P31,214,2,14,,2
202402,APOSENTADO,701217,TECNICO EM ARTES GRAFICAS,NI,D,P32,116,1,16,,39
202402,APOSENTADO,701217,TECNICO EM ARTES GRAFICAS,NI,D,P32,116,1,16,25,2
202402,ATIVO,701217,TECNICO EM ARTES GRAFICAS,NI,D,P32,116,1,16,,8
202402,ATIVO,701217,TECNICO EM ARTES GRAFICAS,NI,D,P32,116,1,16,25,1
202402,APOSENTADO,701217,TECNICO EM ARTES GRAFICAS,NI,D,P32,215,2,15,,2
202402,ATIVO,701217,TECNICO EM ARTES GRAFICAS,NI,D,P32,215,2,15,,1
202402,APOSENTADO,701217,TECNICO EM ARTES GRAFICAS,NI,D,P32,413,4,13,,1
202402,ATIVO,701217,TECNICO EM ARTES GRAFICAS,NI,D,P32,413,4,13,,1
202402,ATIVO,701217,TECNICO EM ARTES GRAFICAS,NI,D,P32,413,4,13,30,1
202402,ATIVO,701217,TECNICO EM ARTES GRAFICAS,NI,D,P32,413,4,13,52,2
202402,APOSENTADO,701217,TECNICO EM ARTES GRAFICAS,NI,D,P33,216,2,16,,16
202402,ATIVO,701217,TECNICO EM ARTES GRAFICAS,NI,D,P33,216,2,16,,6
202402,ATIVO,701217,TECNICO EM ARTES GRAFICAS,NI,D,P33,216,2,16,30,1
202402,APOSENTADO,701217,TECNICO EM ARTES GRAFICAS,NI,D,P33,414,4,14,,3
202402,APOSENTADO,701217,TECNICO EM ARTES GRAFICAS,NI,D,P34,316,3,16,,12
202402,APOSENTADO,701217,TECNICO EM ARTES GRAFICAS,NI,D,P34,316,3,16,25,1
202402,ATIVO,701217,TECNICO EM ARTES GRAFICAS,NI,D,P34,316,3,16,,6
202402,ATIVO,701217,TECNICO EM ARTES GRAFICAS,NI,D,P34,316,3,16,30,1
202402,APOSENTADO,701217,TECNICO EM ARTES GRAFICAS,NI,D,P34,415,4,15,,5
202402,ATIVO,701217,TECNICO EM ARTES GRAFICAS,NI,D,P34,415,4,15,30,2
202402,APOSENTADO,701217,TECNICO EM ARTES GRAFICAS,NI,D,P35,416,4,16,,57
202402,APOSENTADO,701217,TECNICO EM ARTES GRAFICAS,NI,D,P35,416,4,16,15,2
202402,APOSENTADO,701217,TECNICO EM ARTES GRAFICAS,NI,D,P35,416,4,16,20,2
202402,APOSENTADO,701217,TECNICO EM ARTES GRAFICAS,NI,D,P35,416,4,16,25,4
202402,APOSENTADO,701217,TECNICO EM ARTES GRAFICAS,NI,D,P35,416,4,16,30,12
202402,APOSENTADO,701217,TECNICO EM ARTES GRAFICAS,NI,D,P35,416,4,16,52,1
202402,APOSENTADO,701217,TECNICO EM ARTES GRAFICAS,NI,D,P35,416,4,16,75,2
202402,ATIVO,701217,TECNICO EM ARTES GRAFICAS,NI,D,P35,416,4,16,,26
202402,ATIVO,701217,TECNICO EM ARTES GRAFICAS,NI,D,P35,416,4,16,20,1
202402,ATIVO,701217,TECNICO EM ARTES GRAFICAS,NI,D,P35,416,4,16,25,11
202402,ATIVO,701217,TECNICO EM ARTES GRAFICAS,NI,D,P35,416,4,16,30,25
202402,ATIVO,701217,TECNICO EM ARTES GRAFICAS,NI,D,P35,416,4,16,35,1
202402,ATIVO,701217,TECNICO EM ARTES GRAFICAS,NI,D,P35,416,4,16,52,4
202402,INST_PENSAO,701217,TECNICO EM ARTES GRAFICAS,NI,D,P18,102,1,2,,1
202402,INST_PENSAO,701217,TECNICO EM ARTES GRAFICAS,NI,D,P20,104,1,4,,1
202402,INST_PENSAO,701217,TECNICO EM ARTES GRAFICAS,NI,D,P22,106,1,6,,3
202402,INST_PENSAO,701217,TECNICO EM ARTES GRAFICAS,NI,D,P23,107,1,7,,1
202402,INST_PENSAO,701217,TECNICO EM ARTES GRAFICAS,NI,D,P24,108,1,8,,4
202402,INST_PENSAO,701217,TECNICO EM ARTES GRAFICAS,NI,D,P25,109,1,9,,6
202402,INST_PENSAO,701217,TECNICO EM ARTES GRAFICAS,NI,D,P26,110,1,10,,7
202402,INST_PENSAO,701217,TECNICO EM ARTES GRAFICAS,NI,D,P27,111,1,11,,11
202402,INST_PENSAO,701217,TECNICO EM ARTES GRAFICAS,NI,D,P28,112,1,12,,8
202402,INST_PENSAO,701217,TECNICO EM ARTES GRAFICAS,NI,D,P29,113,1,13,,7
202402,INST_PENSAO,701217,TECNICO EM ARTES GRAFICAS,NI,D,P30,114,1,14,,17
202402,INST_PENSAO,701217,TECNICO EM ARTES GRAFICAS,NI,D,P31,115,1,15,,14
202402,INST_PENSAO,701217,TECNICO EM ARTES GRAFICAS,NI,D,P32,116,1,16,,35
202402,INST_PENSAO,701217,TECNICO EM ARTES GRAFICAS,NI,D,P26,209,2,9,,1
202402,INST_PENSAO,701217,TECNICO EM ARTES GRAFICAS,NI,D,P33,216,2,16,,3
202402,INST_PENSAO,701217,TECNICO EM ARTES GRAFICAS,NI,D,P28,310,3,10,,1
202402,INST_PENSAO,701217,TECNICO EM ARTES GRAFICAS,NI,D,P32,314,3,14,,1
202402,INST_PENSAO,701217,TECNICO EM ARTES GRAFICAS,NI,D,P34,316,3,16,,5
202402,INST_PENSAO,701217,TECNICO EM ARTES GRAFICAS,NI,D,P30,411,4,11,,1
202402,INST_PENSAO,701217,TECNICO EM ARTES GRAFICAS,NI,D,P31,412,4,12,,1
202402,INST_PENSAO,701217,TECNICO EM ARTES GRAFICAS,NI,D,P33,414,4,14,,2
202402,INST_PENSAO,701217,TECNICO EM ARTES GRAFICAS,NI,D,P35,416,4,16,,9
202402,INST_PENSAO,701217,TECNICO EM ARTES GRAFICAS,NI,D,P35,416,4,16,25,1
202402,INST_PENSAO,701217,TECNICO EM ARTES GRAFICAS,NI,D,P35,416,4,16,30,1
202402,APOSENTADO,701079,TECNICO EM ASSUNTOS EDUCACIONAIS,NS,E,P31,101,1,1,,1
202402,ATIVO,701079,TECNICO EM ASSUNTOS EDUCACIONAIS,NS,E,P31,101,1,1,,34
202402,ATIVO,701079,TECNICO EM ASSUNTOS EDUCACIONAIS,NS,E,P31,101,1,1,20,2
202402,ATIVO,701079,TECNICO EM ASSUNTOS EDUCACIONAIS,NS,E,P31,101,1,1,30,121
202402,ATIVO,701079,TECNICO EM ASSUNTOS EDUCACIONAIS,NS,E,P31,101,1,1,35,10
202402,ATIVO,701079,TECNICO EM ASSUNTOS EDUCACIONAIS,NS,E,P31,101,1,1,50,3
202402,ATIVO,701079,TECNICO EM ASSUNTOS EDUCACIONAIS,NS,E,P31,101,1,1,52,117
202402,ATIVO,701079,TECNICO EM ASSUNTOS EDUCACIONAIS,NS,E,P31,101,1,1,75,31
202402,APOSENTADO,701079,TECNICO EM ASSUNTOS EDUCACIONAIS,NS,E,P32,102,1,2,,2
202402,APOSENTADO,701079,TECNICO EM ASSUNTOS EDUCACIONAIS,NS,E,P32,102,1,2,30,2
202402,APOSENTADO,701079,TECNICO EM ASSUNTOS EDUCACIONAIS,NS,E,P32,102,1,2,52,1
202402,ATIVO,701079,TECNICO EM ASSUNTOS EDUCACIONAIS,NS,E,P32,102,1,2,,5
202402,ATIVO,701079,TECNICO EM ASSUNTOS EDUCACIONAIS,NS,E,P32,102,1,2,30,2
202402,ATIVO,701079,TECNICO EM ASSUNTOS EDUCACIONAIS,NS,E,P32,102,1,2,52,3
202402,ATIVO,701079,TECNICO EM ASSUNTOS EDUCACIONAIS,NS,E,P32,102,1,2,75,3
202402,ATIVO,701079,TECNICO EM ASSUNTOS EDUCACIONAIS,NS,E,P32,201,2,1,30,2
202402,ATIVO,701079,TECNICO EM ASSUNTOS EDUCACIONAIS,NS,E,P32,201,2,1,52,2
202402,ATIVO,701079,TECNICO EM ASSUNTOS EDUCACIONAIS,NS,E,P32,201,2,1,75,1
202402,APOSENTADO,701079,TECNICO EM ASSUNTOS EDUCACIONAIS,NS,E,P33,103,1,3,,1
202402,APOSENTADO,701079,TECNICO EM ASSUNTOS EDUCACIONAIS,NS,E,P33,103,1,3,52,1
202402,ATIVO,701079,TECNICO EM ASSUNTOS EDUCACIONAIS,NS,E,P33,103,1,3,,2
202402,ATIVO,701079,TECNICO EM ASSUNTOS EDUCACIONAIS,NS,E,P33,103,1,3,30,5
202402,ATIVO,701079,TECNICO EM ASSUNTOS EDUCACIONAIS,NS,E,P33,103,1,3,52,3
202402,ATIVO,701079,TECNICO EM ASSUNTOS EDUCACIONAIS,NS,E,P33,103,1,3,75,1
202402,APOSENTADO,701079,TECNICO EM ASSUNTOS EDUCACIONAIS,NS,E,P33,202,2,2,,1
202402,ATIVO,701079,TECNICO EM ASSUNTOS EDUCACIONAIS,NS,E,P33,202,2,2,,1
202402,ATIVO,701079,TECNICO EM ASSUNTOS EDUCACIONAIS,NS,E,P33,202,2,2,30,75
202402,ATIVO,701079,TECNICO EM ASSUNTOS EDUCACIONAIS,NS,E,P33,202,2,2,35,4
202402,ATIVO,701079,TECNICO EM ASSUNTOS EDUCACIONAIS,NS,E,P33,202,2,2,50,4
202402,ATIVO,701079,TECNICO EM ASSUNTOS EDUCACIONAIS,NS,E,P33,202,2,2,52,47
202402,ATIVO,701079,TECNICO EM ASSUNTOS EDUCACIONAIS,NS,E,P33,202,2,2,75,13
202402,ATIVO,701079,TECNICO EM ASSUNTOS EDUCACIONAIS,NS,E,P33,301,3,1,30,2
202402,APOSENTADO,701079,TECNICO EM ASSUNTOS EDUCACIONAIS,NS,E,P34,104,1,4,,4
202402,APOSENTADO,701079,TECNICO EM ASSUNTOS EDUCACIONAIS,NS,E,P34,104,1,4,30,1
202402,ATIVO,701079,TECNICO EM ASSUNTOS EDUCACIONAIS,NS,E,P34,104,1,4,,2
202402,ATIVO,701079,TECNICO EM ASSUNTOS EDUCACIONAIS,NS,E,P34,104,1,4,30,2
202402,ATIVO,701079,TECNICO EM ASSUNTOS EDUCACIONAIS,NS,E,P34,104,1,4,52,2
202402,ATIVO,701079,TECNICO EM ASSUNTOS EDUCACIONAIS,NS,E,P34,104,1,4,75,1
202402,ATIVO,701079,TECNICO EM ASSUNTOS EDUCACIONAIS,NS,E,P34,203,2,3,,4
202402,ATIVO,701079,TECNICO EM ASSUNTOS EDUCACIONAIS,NS,E,P34,203,2,3,30,16
202402,ATIVO,701079,TECNICO EM ASSUNTOS EDUCACIONAIS,NS,E,P34,203,2,3,52,9
202402,ATIVO,701079,TECNICO EM ASSUNTOS EDUCACIONAIS,NS,E,P34,203,2,3,75,1
202402,ATIVO,701079,TECNICO EM ASSUNTOS EDUCACIONAIS,NS,E,P34,302,3,2,30,3
202402,ATIVO,701079,TECNICO EM ASSUNTOS EDUCACIONAIS,NS,E,P34,302,3,2,35,1
202402,ATIVO,701079,TECNICO EM ASSUNTOS EDUCACIONAIS,NS,E,P34,302,3,2,50,1
202402,ATIVO,701079,TECNICO EM ASSUNTOS EDUCACIONAIS,NS,E,P34,302,3,2,52,1
202402,APOSENTADO,701079,TECNICO EM ASSUNTOS EDUCACIONAIS,NS,E,P34,401,4,1,,1
202402,APOSENTADO,701079,TECNICO EM ASSUNTOS EDUCACIONAIS,NS,E,P35,105,1,5,,3
202402,APOSENTADO,701079,TECNICO EM ASSUNTOS EDUCACIONAIS,NS,E,P35,105,1,5,52,1
202402,ATIVO,701079,TECNICO EM ASSUNTOS EDUCACIONAIS,NS,E,P35,105,1,5,,3
202402,ATIVO,701079,TECNICO EM ASSUNTOS EDUCACIONAIS,NS,E,P35,105,1,5,30,2
202402,ATIVO,701079,TECNICO EM ASSUNTOS EDUCACIONAIS,NS,E,P35,105,1,5,52,4
202402,ATIVO,701079,TECNICO EM ASSUNTOS EDUCACIONAIS,NS,E,P35,105,1,5,75,1
202402,ATIVO,701079,TECNICO EM ASSUNTOS EDUCACIONAIS,NS,E,P35,204,2,4,,1
202402,ATIVO,701079,TECNICO EM ASSUNTOS EDUCACIONAIS,NS,E,P35,204,2,4,30,15
202402,ATIVO,701079,TECNICO EM ASSUNTOS EDUCACIONAIS,NS,E,P35,204,2,4,52,7
202402,ATIVO,701079,TECNICO EM ASSUNTOS EDUCACIONAIS,NS,E,P35,204,2,4,75,2
202402,APOSENTADO,701079,TECNICO EM ASSUNTOS EDUCACIONAIS,NS,E,P35,303,3,3,,1
202402,ATIVO,701079,TECNICO EM ASSUNTOS EDUCACIONAIS,NS,E,P35,303,3,3,,8
202402,ATIVO,701079,TECNICO EM ASSUNTOS EDUCACIONAIS,NS,E,P35,303,3,3,30,85
202402,ATIVO,701079,TECNICO EM ASSUNTOS EDUCACIONAIS,NS,E,P35,303,3,3,35,4
202402,ATIVO,701079,TECNICO EM ASSUNTOS EDUCACIONAIS,NS,E,P35,303,3,3,52,66
202402,ATIVO,701079,TECNICO EM ASSUNTOS EDUCACIONAIS,NS,E,P35,303,3,3,75,23
202402,APOSENTADO,701079,TECNICO EM ASSUNTOS EDUCACIONAIS,NS,E,P35,402,4,2,,1
202402,APOSENTADO,701079,TECNICO EM ASSUNTOS EDUCACIONAIS,NS,E,P36,106,1,6,,15
202402,APOSENTADO,701079,TECNICO EM ASSUNTOS EDUCACIONAIS,NS,E,P36,106,1,6,30,7
202402,APOSENTADO,701079,TECNICO EM ASSUNTOS EDUCACIONAIS,NS,E,P36,106,1,6,52,1
202402,ATIVO,701079,TECNICO EM ASSUNTOS EDUCACIONAIS,NS,E,P36,106,1,6,,1
202402,ATIVO,701079,TECNICO EM ASSUNTOS EDUCACIONAIS,NS,E,P36,106,1,6,30,4
202402,ATIVO,701079,TECNICO EM ASSUNTOS EDUCACIONAIS,NS,E,P36,106,1,6,52,2
202402,ATIVO,701079,TECNICO EM ASSUNTOS EDUCACIONAIS,NS,E,P36,106,1,6,75,1
202402,APOSENTADO,701079,TECNICO EM ASSUNTOS EDUCACIONAIS,NS,E,P36,205,2,5,,3
202402,ATIVO,701079,TECNICO EM ASSUNTOS EDUCACIONAIS,NS,E,P36,205,2,5,30,3
202402,ATIVO,701079,TECNICO EM ASSUNTOS EDUCACIONAIS,NS,E,P36,205,2,5,52,5
202402,APOSENTADO,701079,TECNICO EM ASSUNTOS EDUCACIONAIS,NS,E,P36,304,3,4,,1
202402,ATIVO,701079,TECNICO EM ASSUNTOS EDUCACIONAIS,NS,E,P36,304,3,4,30,33
202402,ATIVO,701079,TECNICO EM ASSUNTOS EDUCACIONAIS,NS,E,P36,304,3,4,35,3
202402,ATIVO,701079,TECNICO EM ASSUNTOS EDUCACIONAIS,NS,E,P36,304,3,4,50,2
202402,ATIVO,701079,TECNICO EM ASSUNTOS EDUCACIONAIS,NS,E,P36,304,3,4,52,17
202402,ATIVO,701079,TECNICO EM ASSUNTOS EDUCACIONAIS,NS,E,P36,304,3,4,75,10
202402,APOSENTADO,701079,TECNICO EM ASSUNTOS EDUCACIONAIS,NS,E,P36,403,4,3,,1
202402,ATIVO,701079,TECNICO EM ASSUNTOS EDUCACIONAIS,NS,E,P36,403,4,3,30,4
202402,ATIVO,701079,TECNICO EM ASSUNTOS EDUCACIONAIS,NS,E,P36,403,4,3,35,1
202402,ATIVO,701079,TECNICO EM ASSUNTOS EDUCACIONAIS,NS,E,P36,403,4,3,52,5
202402,APOSENTADO,701079,TECNICO EM ASSUNTOS EDUCACIONAIS,NS,E,P37,107,1,7,,15
202402,APOSENTADO,701079,TECNICO EM ASSUNTOS EDUCACIONAIS,NS,E,P37,107,1,7,30,12
202402,APOSENTADO,701079,TECNICO EM ASSUNTOS EDUCACIONAIS,NS,E,P37,107,1,7,52,5
202402,ATIVO,701079,TECNICO EM ASSUNTOS EDUCACIONAIS,NS,E,P37,107,1,7,,3
202402,ATIVO,701079,TECNICO EM ASSUNTOS EDUCACIONAIS,NS,E,P37,107,1,7,30,1
202402,ATIVO,701079,TECNICO EM ASSUNTOS EDUCACIONAIS,NS,E,P37,107,1,7,75,2
202402,APOSENTADO,701079,TECNICO EM ASSUNTOS EDUCACIONAIS,NS,E,P37,206,2,6,,1
202402,APOSENTADO,701079,TECNICO EM ASSUNTOS EDUCACIONAIS,NS,E,P37,206,2,6,30,5
202402,ATIVO,701079,TECNICO EM ASSUNTOS EDUCACIONAIS,NS,E,P37,206,2,6,30,2
202402,ATIVO,701079,TECNICO EM ASSUNTOS EDUCACIONAIS,NS,E,P37,206,2,6,52,8
202402,ATIVO,701079,TECNICO EM ASSUNTOS EDUCACIONAIS,NS,E,P37,206,2,6,75,1
202402,APOSENTADO,701079,TECNICO EM ASSUNTOS EDUCACIONAIS,NS,E,P37,305,3,5,,3
202402,ATIVO,701079,TECNICO EM ASSUNTOS EDUCACIONAIS,NS,E,P37,305,3,5,,1
202402,ATIVO,701079,TECNICO EM ASSUNTOS EDUCACIONAIS,NS,E,P37,305,3,5,30,15
202402,ATIVO,701079,TECNICO EM ASSUNTOS EDUCACIONAIS,NS,E,P37,305,3,5,52,20
202402,APOSENTADO,701079,TECNICO EM ASSUNTOS EDUCACIONAIS,NS,E,P37,404,4,4,,2
202402,APOSENTADO,701079,TECNICO EM ASSUNTOS EDUCACIONAIS,NS,E,P37,404,4,4,52,2
202402,ATIVO,701079,TECNICO EM ASSUNTOS EDUCACIONAIS,NS,E,P37,404,4,4,,2
202402,ATIVO,701079,TECNICO EM ASSUNTOS EDUCACIONAIS,NS,E,P37,404,4,4,20,1
202402,ATIVO,701079,TECNICO EM ASSUNTOS EDUCACIONAIS,NS,E,P37,404,4,4,30,130
202402,ATIVO,701079,TECNICO EM ASSUNTOS EDUCACIONAIS,NS,E,P37,404,4,4,35,4
202402,ATIVO,701079,TECNICO EM ASSUNTOS EDUCACIONAIS,NS,E,P37,404,4,4,50,2
202402,ATIVO,701079,TECNICO EM ASSUNTOS EDUCACIONAIS,NS,E,P37,404,4,4,52,129
202402,ATIVO,701079,TECNICO EM ASSUNTOS EDUCACIONAIS,NS,E,P37,404,4,4,75,25
202402,APOSENTADO,701079,TECNICO EM ASSUNTOS EDUCACIONAIS,NS,E,P38,108,1,8,,33
202402,APOSENTADO,701079,TECNICO EM ASSUNTOS EDUCACIONAIS,NS,E,P38,108,1,8,30,7
202402,APOSENTADO,701079,TECNICO EM ASSUNTOS EDUCACIONAIS,NS,E,P38,108,1,8,52,2
202402,ATIVO,701079,TECNICO EM ASSUNTOS EDUCACIONAIS,NS,E,P38,108,1,8,,2
202402,ATIVO,701079,TECNICO EM ASSUNTOS EDUCACIONAIS,NS,E,P38,108,1,8,30,1
202402,ATIVO,701079,TECNICO EM ASSUNTOS EDUCACIONAIS,NS,E,P38,108,1,8,35,1
202402,ATIVO,701079,TECNICO EM ASSUNTOS EDUCACIONAIS,NS,E,P38,108,1,8,52,2
202402,APOSENTADO,701079,TECNICO EM ASSUNTOS EDUCACIONAIS,NS,E,P38,207,2,7,,1
202402,ATIVO,701079,TECNICO EM ASSUNTOS EDUCACIONAIS,NS,E,P38,207,2,7,,1
202402,ATIVO,701079,TECNICO EM ASSUNTOS EDUCACIONAIS,NS,E,P38,207,2,7,30,4
202402,ATIVO,701079,TECNICO EM ASSUNTOS EDUCACIONAIS,NS,E,P38,207,2,7,52,7
202402,APOSENTADO,701079,TECNICO EM ASSUNTOS EDUCACIONAIS,NS,E,P38,306,3,6,,4
202402,ATIVO,701079,TECNICO EM ASSUNTOS EDUCACIONAIS,NS,E,P38,306,3,6,30,4
202402,ATIVO,701079,TECNICO EM ASSUNTOS EDUCACIONAIS,NS,E,P38,306,3,6,52,17
